#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_2	cds	499330	500928	+	PPDDFK_19035	ddpA	ABC-type transport system, periplasmic component	COG:COG0747, COG:E, SO:0001217, UniRef:UniRef50_A0A086IL54, UniRef:UniRef90_A0A086IL54
contig_2	cds	500945	501178	+	PPDDFK_19040		Dipeptide-binding ABC transporter	RefSeq:WP_002906801.1, SO:0001217, UniParc:UPI0001A58993, UniRef:UniRef100_A0A3S4KNM0, UniRef:UniRef50_A0A3S4KNM0, UniRef:UniRef90_A0A3S4KNM0
contig_2	cds	501187	501327	-	PPDDFK_19045		(pseudo) Inner membrane protein	SO:0001217, UniRef:UniRef50_A0A127T641, UniRef:UniRef50_A0A4P0Y7P9, UniRef:UniRef90_A0A127T641, UniRef:UniRef90_A0A4P0Y7P9
contig_2	cds	501634	502152	-	PPDDFK_19050	mnaT	L-amino acid N-acyltransferase MnaT	COG:COG1247, COG:E, RefSeq:WP_002906796.1, SO:0001217, UniParc:UPI0001576BC7, UniRef:UniRef100_A0A0E1CI22, UniRef:UniRef50_W6RDY5, UniRef:UniRef90_A0A7H4SHQ3
contig_2	cds	502314	502916	+	PPDDFK_19055	sutR	HTH-type transcriptional regulator SutR	SO:0001217, UniRef:UniRef50_W9B8P6
contig_2	cds	503054	503995	+	PPDDFK_19060	curA	NADPH-dependent curcumin reductase CurA	COG:COG2130, COG:QR, SO:0001217, UniRef:UniRef50_A0A0D1ECM9, UniRef:UniRef90_A0A0B7G9G0
contig_2	cds	504059	504994	-	PPDDFK_19065	rihA	pyrimidine-specific ribonucleoside hydrolase RihA	COG:COG1957, COG:F, EC:3.2.-.-, EC:3.2.2.3, GO:0006206, GO:0015949, GO:0045437, GO:0050263, RefSeq:WP_002906791.1, SO:0001217, UniParc:UPI000218650D, UniRef:UniRef100_A0A0E1CDK8, UniRef:UniRef50_Q8EIM7, UniRef:UniRef90_A6T9S2
contig_2	cds	505276	505575	+	PPDDFK_19070	yfcZ	DUF406 domain-containing protein	COG:COG3691, COG:S, RefSeq:WP_032440052.1, SO:0001217, UniParc:UPI0003EBAC65, UniRef:UniRef100_UPI0003EBAC65, UniRef:UniRef50_P32162, UniRef:UniRef90_A0A2T9ULR3
contig_2	cds	505673	506767	-	PPDDFK_19075		Amidohydrolase 3 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A919HSA2, UniRef:UniRef90_A0A919HSA2
contig_2	cds	506755	507378	-	PPDDFK_19080		Amidohydrolase	SO:0001217, UniRef:UniRef50_A0A378C1S1, UniRef:UniRef90_A0A377W5L2
contig_2	cds	507599	508177	-	PPDDFK_19085		TonB-dependent receptor Fiu	SO:0001217, UniRef:UniRef50_A0A2X3KC54, UniRef:UniRef90_A0A4U9CUN8
contig_2	cds	508318	509679	-	PPDDFK_19090	yncD	TonB-dependent receptor yncD	SO:0001217, UniRef:UniRef50_A0A2X3IL89, UniRef:UniRef90_A0A377TTR0
contig_2	cds	509938	510618	+	PPDDFK_19095		Receptor	SO:0001217, UniRef:UniRef50_W1DJS3
contig_2	cds	510608	510859	+	PPDDFK_19100		hypothetical protein	
contig_2	cds	510853	510999	+	PPDDFK_19105		Putative receptor	SO:0001217, UniParc:UPI000A54446B, UniRef:UniRef100_A0A2X3GZH2, UniRef:UniRef50_A0A2X3GZH2, UniRef:UniRef90_A0A2X3GZH2
contig_2	cds	511168	511389	+	PPDDFK_19110		Lipoprotein YgdI/YgdR-like SH3-like domain-containing protein	RefSeq:WP_002906779.1, SO:0001217, UniParc:UPI0001813B40, UniRef:UniRef100_A0A919LXC5, UniRef:UniRef50_A0A919LXC5, UniRef:UniRef90_A0A919LXC5
contig_2	cds	511440	512558	-	PPDDFK_19115	ansP	L-asparagine permease	COG:COG1113, COG:E, GO:0005886, GO:0006865, GO:0016020, GO:0055085, SO:0001217, UniParc:UPI000F6B8214, UniRef:UniRef100_A0A3S4II64, UniRef:UniRef50_P77610, UniRef:UniRef90_P40812
contig_2	cds	512534	512893	-	PPDDFK_19120		L-asparagine permease	SO:0001217, UniRef:UniRef50_A0A4U9VXI4, UniRef:UniRef90_A0A447RFV2
contig_2	cds	513083	513970	-	PPDDFK_19125	lysR	LysR family transcriptional regulator	RefSeq:WP_002906776.1, SO:0001217, UniParc:UPI0001A58989, UniRef:UniRef100_A0A0E1CI31, UniRef:UniRef50_K8NRR9, UniRef:UniRef90_A0A377V0M1
contig_2	cds	514244	514795	+	PPDDFK_19130	adk	Adenylate kinase or related kinase	COG:COG0563, COG:F, RefSeq:WP_004151218.1, SO:0001217, UniParc:UPI00026F067F, UniRef:UniRef100_A0A0E1CDR0, UniRef:UniRef50_A0A8B6INW0, UniRef:UniRef90_A0A8B6INW0
contig_2	cds	514887	515903	+	PPDDFK_19135	ssuD	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)	COG:COG2141, COG:HR, SO:0001217, UniRef:UniRef50_A0A087FP23, UniRef:UniRef90_W9B991
contig_2	cds	515882	517003	+	PPDDFK_19140	abgB	Metal-dependent amidase/aminoacylase/carboxypeptidase	COG:COG1473, COG:R, RefSeq:WP_004180131.1, SO:0001217, UniParc:UPI00003DDA45, UniRef:UniRef100_A0A0C7KK06, UniRef:UniRef50_A0A0C7KK06, UniRef:UniRef90_A0A0C7KK06
contig_2	cds	517028	518068	+	PPDDFK_19145		Nitrilotriacetate monooxygenase component A	SO:0001217, UniRef:UniRef50_A0A447QUS8, UniRef:UniRef90_A0A378F6E6
contig_2	cds	518080	518340	+	PPDDFK_19150		Nitrilotriacetate monooxygenase component A	SO:0001217, UniRef:UniRef50_A0A377ZJN4, UniRef:UniRef90_A0A377ZJN4
contig_2	cds	518500	518838	+	PPDDFK_19155		(pseudo) Periplasmic binding protein	SO:0001217, UniRef:UniRef50_U3TWS9, UniRef:UniRef90_A0A3S4GSV2
contig_2	cds	519042	519290	+	PPDDFK_19160		Periplasmic binding protein	SO:0001217, UniParc:UPI000A456D65, UniRef:UniRef100_A0A377TYB6, UniRef:UniRef50_A0A377ZK90, UniRef:UniRef90_A0A377ZK90
contig_2	cds	519302	519811	+	PPDDFK_19165		putative acetyltransferase, GNAT family	COG:COG3393, COG:R, RefSeq:WP_002906702.1, SO:0001217, UniParc:UPI0001A58984, UniRef:UniRef100_A0A060VHK9, UniRef:UniRef50_A0A0H3L428, UniRef:UniRef90_A0A8B6IPB5
contig_2	cds	519821	520141	+	PPDDFK_19170		Amino acid ABC transporter permease protein	SO:0001217, UniRef:UniRef50_A0A447L5G6, UniRef:UniRef90_A0A447L5G6
contig_2	cds	520084	520746	+	PPDDFK_19175	yecS	Inner membrane amino-acid ABC transporter permease protein yecS	SO:0001217, UniRef:UniRef50_A0A485AFT2
contig_2	cds	520730	520837	+	PPDDFK_19180		Amino acid ABC transporter	SO:0001217, UniParc:UPI000ACFF99E, UniRef:UniRef100_A0A378B685, UniRef:UniRef50_A0A378B685, UniRef:UniRef90_A0A378B685
contig_2	cds	520834	521508	+	PPDDFK_19185	glnQ	ABC-type polar amino acid transport system, ATPase component	COG:COG1126, COG:E, SO:0001217, UniParc:UPI00026F0FD1, UniRef:UniRef100_A0A2Z2INY2, UniRef:UniRef50_A0A2Z2INY2, UniRef:UniRef90_A0A2Z2INY2
contig_2	cds	521520	522389	+	PPDDFK_19190	hisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	COG:COG0834, COG:ET, SO:0001217, UniRef:UniRef50_A0A0E1CIK2, UniRef:UniRef90_A0A2A5MQL3
contig_2	cds	522475	523092	+	PPDDFK_19195	gstA	Glutathione S-transferase	COG:COG0625, COG:O, RefSeq:WP_023280157.1, SO:0001217, UniParc:UPI0003BF0924, UniRef:UniRef100_A0A9Q6J5T4, UniRef:UniRef50_P76117, UniRef:UniRef90_A0A080T5X6
contig_2	cds	523163	523390	+	PPDDFK_19200	pptA	tautomerase PptA	COG:COG1942, COG:Q, EC:5.3.2.-, GO:0005737, GO:0006725, GO:0016862, RefSeq:WP_032440046.1, SO:0001217, UniParc:UPI0003EB98B2, UniRef:UniRef100_A0A9Q6J3X6, UniRef:UniRef50_A6T9Q5, UniRef:UniRef90_A6T9Q5
contig_2	cds	523616	523867	+	PPDDFK_19205		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_C5BEN7
contig_2	cds	523946	524071	+	PPDDFK_19210		(pseudo) MutT-like protein	SO:0001217, UniRef:UniRef50_A0A486BH45, UniRef:UniRef90_UPI001954DBB5
contig_2	cds	524432	525523	-	PPDDFK_19215	lamB	Maltoporin (phage lambda and maltose receptor)	COG:COG4580, COG:G, SO:0001217, UniRef:UniRef50_A0A485BE97, UniRef:UniRef90_A0A7H4LT95
contig_2	cds	525577	526047	-	PPDDFK_19220		Maltoporin	SO:0001217, UniParc:UPI000D83E84D, UniRef:UniRef100_A0A2X3F0U7, UniRef:UniRef50_A0A377TU64, UniRef:UniRef90_A0A2X3F0U7
contig_2	cds	526091	527473	-	PPDDFK_19225	melB	Na+/melibiose symporter or related transporter	COG:COG2211, COG:G, SO:0001217, UniRef:UniRef50_A0A086ILN5, UniRef:UniRef90_A0A086ILN5
contig_2	cds	528280	529020	+	PPDDFK_19230		hypothetical protein	
contig_2	cds	529269	529763	+	PPDDFK_19235	rhaS	HTH-type transcriptional activator RhaS	SO:0001217, UniRef:UniRef50_A0A377W5P1, UniRef:UniRef90_A0A377W5P1
contig_2	cds	529723	530091	+	PPDDFK_19240		helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2X3GZK2, UniRef:UniRef90_UPI00111F38C9
contig_2	cds	530145	530354	-	PPDDFK_19245	rutF	FMN reductase RutF, DIM6/NTAB family	COG:C, COG:COG1853, RefSeq:WP_227645853.1, SO:0001217, UniParc:UPI000ACAF0C2, UniRef:UniRef100_A0A0E1CDS5, UniRef:UniRef50_P76121, UniRef:UniRef90_A0A837JP81
contig_2	cds	530408	530725	-	PPDDFK_19250		flavin reductase family protein	SO:0001217, UniRef:UniRef50_A0A376W413, UniRef:UniRef90_UPI000AA00B94
contig_2	cds	530940	531641	+	PPDDFK_19255		Transporter	RefSeq:WP_004151229.1, SO:0001217, UniParc:UPI000218649D, UniRef:UniRef100_A0A0E1CE89, UniRef:UniRef50_A0A486VEH2, UniRef:UniRef90_A0A0E1CE89
contig_2	cds	531638	532609	+	PPDDFK_19260	afuA	ABC-type Fe3+ transport system, periplasmic component	COG:COG1840, COG:P, SO:0001217, UniRef:UniRef50_A0A6S7BWK5, UniRef:UniRef90_A0A2V3KBE3
contig_2	cds	532663	533493	+	PPDDFK_19265		ABC transporter membrane protein	SO:0001217, UniRef:UniRef50_A0A377TWF9, UniRef:UniRef90_A0A377TWF9
contig_2	cds	533528	533746	+	PPDDFK_19270		(pseudo) ABC transporter membrane protein	SO:0001217, UniRef:UniRef50_A0A377TTE5, UniRef:UniRef90_A0A377TTE5
contig_2	cds	533785	534318	+	PPDDFK_19275		Spermidine/putrescine ABC transporter membrane protein	SO:0001217, UniRef:UniRef50_A0A2X3GX56, UniRef:UniRef90_A0A485CTD8
contig_2	cds	534395	535201	+	PPDDFK_19280	nhoA	N-hydroxyarylamine O-acetyltransferase	COG:COG2162, COG:Q, EC:2.3.1.118, GO:0016407, SO:0001217, UniRef:UniRef50_A8AGL9, UniRef:UniRef90_B5XWY9
contig_2	cds	536027	536707	-	PPDDFK_19285	narI	respiratory nitrate reductase subunit gamma	EC:1.7.99.4, GO:0008940, GO:0009325, GO:0019645, RefSeq:WP_049186951.1, SO:0001217, UniParc:UPI000667F5EC, UniRef:UniRef100_A0A9Q6NKB5, UniRef:UniRef50_P11350, UniRef:UniRef90_A0A0F0UGE5
contig_2	cds	536807	537397	-	PPDDFK_19290		Respiratory nitrate reductase 2 subunit delta	SO:0001217, UniRef:UniRef50_A0A376TH30
contig_2	cds	537397	537942	-	PPDDFK_19295		Respiratory nitrate reductase 2 subunit beta	SO:0001217, UniRef:UniRef50_A0A376W328
contig_2	cds	537977	538942	-	PPDDFK_19300	narH	nitrate reductase subunit beta	EC:1.7.5.1, EC:1.7.99.-, EC:1.7.99.4, GO:0008940, GO:0009061, GO:0009325, KEGG:K00371, SO:0001217, UniRef:UniRef50_A0A4U9HUT1, UniRef:UniRef90_A0A4U9HSR6
contig_2	cds	538939	540084	-	PPDDFK_19305		Nitrate reductase	SO:0001217, UniRef:UniRef50_A0A376P611, UniRef:UniRef90_A0A974QHS1
contig_2	cds	540117	540539	+	PPDDFK_19310		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2X3EB03, UniRef:UniRef90_A0A2X3EB03
contig_2	cds	540617	541990	-	PPDDFK_19315		Respiratory nitrate reductase subunit alpha	EC:1.7.5.1, EC:1.7.99.-, KEGG:K00370, SO:0001217, UniRef:UniRef50_A0A7H4P468, UniRef:UniRef90_A0A4P0Y3E7
contig_2	cds	541987	542673	-	PPDDFK_19320		Respiratory nitrate reductase subunit alpha	SO:0001217, UniRef:UniRef50_A0A377TTL0, UniRef:UniRef90_A0A377TTL0
contig_2	cds	542788	543894	-	PPDDFK_19325	narK	Nitrate/nitrite transporter NarK	COG:COG2223, COG:P, SO:0001217, UniRef:UniRef50_A0A484Z9U3, UniRef:UniRef90_UPI001456499C
contig_2	cds	543945	544169	-	PPDDFK_19330		Nitrate/nitrite transporter	SO:0001217, UniRef:UniRef50_A0A2X3F6B9
contig_2	cds	544344	544880	-	PPDDFK_19335	acrR	TetR family transcriptional regulator	COG:COG1309, COG:K, GO:0003677, SO:0001217, UniParc:UPI00024105A6, UniRef:UniRef100_W9B977, UniRef:UniRef50_L0M654, UniRef:UniRef90_A0A8B6IP92
contig_2	cds	545043	546806	+	PPDDFK_19340	proP	MFS family permease, includes anhydromuropeptide permease AmpG	COG:COG0477, COG:GEPR, SO:0001217, UniRef:UniRef50_W9BGM8, UniRef:UniRef90_W9BGM8
contig_2	cds	546921	547334	-	PPDDFK_19345	pcaR	Pca regulon regulatory protein PcaR	SO:0001217, UniRef:UniRef50_A0A3S4G9N0, UniRef:UniRef90_A0A3S4G9N0
contig_2	cds	547588	548298	+	PPDDFK_19350		L-Ala-D/L-Glu epimerase	SO:0001217, UniRef:UniRef50_A0A7H4P463, UniRef:UniRef90_A0A378B4E0
contig_2	cds	548289	548705	+	PPDDFK_19355		hypothetical protein	PFAM:PF13378.10, SO:0001217, UniParc:UPI00032B3E1E, UniRef:UniRef100_R4YH47, UniRef:UniRef50_A0A447Q8X8, UniRef:UniRef90_R4YH47
contig_2	cds	548725	549015	+	PPDDFK_19360	catC	muconolactone Delta-isomerase	COG:COG4829, COG:Q, EC:5.3.3.4, GO:0016159, GO:0042952, KEGG:K03464, RefSeq:WP_002906471.1, SO:0001217, UniParc:UPI00015769A4, UniRef:UniRef100_A0A0W8AU80, UniRef:UniRef50_A0A069BF06, UniRef:UniRef90_A0A0W8AU80
contig_2	cds	549082	550167	+	PPDDFK_19365		catechol 1,2-dioxygenase	SO:0001217, UniRef:UniRef50_A0A233RCE5
contig_2	cds	550119	551501	+	PPDDFK_19370	benA	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	COG:COG4638, COG:PR, RefSeq:WP_064162039.1, SO:0001217, UniParc:UPI0007CC4447, UniRef:UniRef100_A0A9Q6J609, UniRef:UniRef50_P07769, UniRef:UniRef90_A0A3S4HVL3
contig_2	cds	551501	551986	+	PPDDFK_19375	benB	benzoate 1,2-dioxygenase small subunit	COG:COG5517, COG:Q, EC:1.14.12.10, GO:0006725, RefSeq:WP_062920689.1, SO:0001217, UniParc:UPI00078D8526, UniRef:UniRef100_A0A9Q6J5M1, UniRef:UniRef50_Q51602, UniRef:UniRef90_A0A1C3Q7H5
contig_2	cds	551996	552520	+	PPDDFK_19380		Benzoate dioxygenase, ferredoxin reductase component	SO:0001217, UniRef:UniRef50_A0A377WJK2, UniRef:UniRef90_A0A377WJK2
contig_2	cds	553020	553274	+	PPDDFK_19385		Levodione reductase	SO:0001217, UniRef:UniRef50_A0A4V6YW10
contig_2	cds	553268	553759	+	PPDDFK_19390		hypothetical protein	PFAM:PF00106.29, PFAM:PF13561.10
contig_2	cds	553788	554666	-	PPDDFK_19395	yddG	aromatic amino acid DMT transporter YddG	COG:COG0697, COG:GER, GO:0016020, RefSeq:WP_004180090.1, SO:0001217, UniParc:UPI0001A58918, UniRef:UniRef100_A0A169JDR7, UniRef:UniRef50_P46136, UniRef:UniRef90_W9B970
contig_2	cds	554892	555080	+	PPDDFK_19400		Molybdopterin oxidoreductase Fe4S4 region	SO:0001217, UniRef:UniRef50_A0A378NF74, UniRef:UniRef90_A0A377WIJ6
contig_2	cds	555073	557940	+	PPDDFK_19405	fdnG	formate dehydrogenase-N subunit alpha	COG:C, COG:COG0243, EC:1.17.5.3, GO:0009326, GO:0015942, SO:0001217, UniRef:UniRef50_P24183, UniRef:UniRef90_UPI0025A13509
contig_2	ncRNA-region	555475	555533	+			Selenocysteine insertion sequence 3	RFAM:RF01989, SO:1001268
contig_2	cds	557952	558809	+	PPDDFK_19410	fdxH	formate dehydrogenase subunit beta	EC:1.17.1.9, GO:0008863, GO:0045333, SO:0001217, UniRef:UniRef50_A0A7H4NTS3, UniRef:UniRef90_A0A7H4MKW3
contig_2	cds	558830	559018	+	PPDDFK_19415		Formate dehydrogenase N gamma subunit	SO:0001217, UniRef:UniRef50_A0A447PJ16
contig_2	cds	559012	559479	+	PPDDFK_19420	fdnI	formate dehydrogenase-N subunit gamma	COG:C, COG:COG2864, EC:1.17.5.3, SO:0001217, UniRef:UniRef50_A0A1C3JWS1, UniRef:UniRef90_UPI00155FC854
contig_2	cds	559860	560045	-	PPDDFK_19425		hypothetical protein	RefSeq:WP_004175994.1, SO:0001217, UniParc:UPI0001A58914, UniRef:UniRef100_A0A081IJM1, UniRef:UniRef50_B5XX10, UniRef:UniRef90_A0A087FM00
contig_2	cds	560224	561042	-	PPDDFK_19430	ppk2	polyphosphate kinase 2	COG:C, COG:COG2326, EC:2.7.4.1, GO:0005575, GO:0006793, GO:0008976, RefSeq:WP_004180084.1, SO:0001217, UniParc:UPI0002186419, UniRef:UniRef100_W9B966, UniRef:UniRef50_A0A6B8M575, UniRef:UniRef90_A0A0E1CDR2
contig_2	cds	561110	561550	-	PPDDFK_19435	gloA	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	COG:COG0346, COG:Q, RefSeq:WP_004176000.1, SO:0001217, UniParc:UPI000205C0DD, UniRef:UniRef100_A0A169JAI4, UniRef:UniRef50_A0A0E1CIM9, UniRef:UniRef90_A0A0E1CIM9
contig_2	cds	561815	562969	+	PPDDFK_19440	araJ	MFS transporter AraJ	GO:0022857, GO:0055085, RefSeq:WP_002906449.1, SO:0001217, UniParc:UPI0001576996, UniRef:UniRef100_W9BH46, UniRef:UniRef50_P23910, UniRef:UniRef90_A0A2A5MQA5
contig_2	cds	562976	564067	-	PPDDFK_19445	yciW1	N-terminal domain of putative protein YciW (function unknown)	COG:COG4950, COG:S, RefSeq:WP_062920692.1, SO:0001217, UniParc:UPI00078CEA39, UniRef:UniRef100_A0A9Q6J6J0, UniRef:UniRef50_E0SNC0, UniRef:UniRef90_R4YH41
contig_2	cds	564077	564964	-	PPDDFK_19450	ssuD	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)	COG:COG2141, COG:HR, SO:0001217, UniRef:UniRef50_A0A1W6NZ46, UniRef:UniRef90_A0A2X3KN00
contig_2	cds	565062	566678	-	PPDDFK_19455	nikD	nickel import ATP-binding protein NikD	COG:COG1123, COG:O, EC:7.2.2.-, GO:0005524, GO:0009898, GO:0015413, GO:0015675, GO:0043190, RefSeq:WP_004200039.1, SO:0001217, UniParc:UPI000241DE83, UniRef:UniRef100_A0A262W868, UniRef:UniRef50_A0A6D1SF07, UniRef:UniRef90_R4YAH4
contig_2	cds	566675	567523	-	PPDDFK_19460	dppC	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	COG:COG1173, COG:EP, RefSeq:WP_040222431.1, SO:0001217, UniParc:UPI00058FF225, UniRef:UniRef100_A0A9Q6J4S0, UniRef:UniRef50_A0A376GQS7, UniRef:UniRef90_W9BGL7
contig_2	cds	567520	568464	-	PPDDFK_19465		ABC transporter permease	RefSeq:WP_002906228.1, SO:0001217, UniParc:UPI00015768D5, UniRef:UniRef100_A0A0W8AUH9, UniRef:UniRef50_A0A0W8AUH9, UniRef:UniRef90_A0A0W8AUH9
contig_2	cds	568475	570094	-	PPDDFK_19470		Solute-binding protein family 5 domain-containing protein	SO:0001217, UniRef:UniRef50_W9BPD4
contig_2	cds	570264	571274	-	PPDDFK_19475	adhP	alcohol dehydrogenase AdhP	COG:COG1064, COG:G, EC:1.1.1.1, RefSeq:WP_002906221.1, SO:0001217, UniParc:UPI00015768D3, UniRef:UniRef100_A0A087FM09, UniRef:UniRef50_P39451, UniRef:UniRef90_A0A198GIF6
contig_2	cds	571527	572126	+	PPDDFK_19480		Inorganic pyrophosphatase	RefSeq:WP_002906218.1, SO:0001217, UniParc:UPI000205C0D4, UniRef:UniRef100_A0A080T5H9, UniRef:UniRef50_A0A0H3GY84, UniRef:UniRef90_A0A080T5H9
contig_2	cds	572294	572443	+	PPDDFK_19485		GNAT family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2X3IVJ0, UniRef:UniRef90_A0A2X3IVJ0
contig_2	cds	572440	572787	+	PPDDFK_19490	marR	(pseudo) Putative MarR family regulatory protein	SO:0001217, UniRef:UniRef50_A0A378B287, UniRef:UniRef90_A0A378B287
contig_2	cds	572784	573203	+	PPDDFK_19495	marR	Putative MarR family regulatory protein	SO:0001217, UniRef:UniRef50_A0A1H1JAT6, UniRef:UniRef90_A0A7H4SHI4
contig_2	cds	573871	574341	-	PPDDFK_19500	blaTEM	TEM family class A beta-lactamase	NCBIProtein:WP_000027057.1, SO:0001217, UniParc:UPI000E33282E, UniRef:UniRef100_A0A343J0E6, UniRef:UniRef50_A0A141RML6, UniRef:UniRef90_A0A343J0E6
contig_2	cds	574524	574925	-	PPDDFK_19505		Resolvase/invertase-type recombinase catalytic domain-containing protein	KEGG:K14060, RefSeq:WP_002027369.1, SO:0001217, UniParc:UPI00000B30B4, UniRef:UniRef100_A0A7B6DDX0, UniRef:UniRef50_Q5J464, UniRef:UniRef90_Q5J464
contig_2	cds	575244	575555	+	PPDDFK_19510		Transposase	SO:0001217, UniRef:UniRef50_A0A2X4TLJ3, UniRef:UniRef90_A0A5Q9LMD7
contig_2	cds	575701	578250	+	PPDDFK_19515		Tn3 family transposase	COG:COG4644, COG:X, GO:0004803, SO:0001217, UniRef:UniRef50_P03008, UniRef:UniRef90_A0A141RNF0
contig_2	cds	578247	579971	-	PPDDFK_19520	uup	ATPase components of ABC transporters with duplicated ATPase domains	COG:COG0488, COG:R, SO:0001217, UniRef:UniRef50_A0A0A2WJM8, UniRef:UniRef90_A0A8B4FHL6
contig_2	cds	580364	580774	-	PPDDFK_19525		(pseudo) glycosyl transferase	SO:0001217, UniRef:UniRef50_A0A8B6IL55, UniRef:UniRef90_UPI00237F9A77
contig_2	cds	580774	581073	-	PPDDFK_19530		(pseudo) Glycosyltransferase	SO:0001217, UniRef:UniRef50_A0A8B6IL55, UniRef:UniRef90_A0A377ZK83
contig_2	cds	581257	582954	-	PPDDFK_19535	maeA	NAD-dependent malic enzyme	COG:C, COG:COG0281, EC:1.1.1.38, GO:0004471, GO:0008948, GO:0046872, GO:0051287, RefSeq:WP_002906125.1, SO:0001217, UniParc:UPI00015768CD, UniRef:UniRef100_A6T9K7, UniRef:UniRef50_Q6D3B3, UniRef:UniRef90_A6T9K7
contig_2	cds	583136	583276	-	PPDDFK_19540	sra	stationary-phase-induced ribosome-associated protein	RefSeq:WP_004143727.1, SO:0001217, UniParc:UPI00015768CC, UniRef:UniRef100_A0A0W8AU70, UniRef:UniRef50_A0A0W8AU70, UniRef:UniRef90_A0A0W8AU70
contig_2	cds	583454	584074	-	PPDDFK_19545		Metallo-beta-lactamase superfamily protein	SO:0001217, UniRef:UniRef50_A0A447RG66, UniRef:UniRef90_A0A377XYN5
contig_2	cds	584071	584304	-	PPDDFK_19550		(pseudo) MBL fold metallo-hydrolase	SO:0001217, UniRef:UniRef50_A0A7H4SHH4, UniRef:UniRef90_UPI0024E0C0A3
contig_2	cds	584418	584633	+	PPDDFK_19555	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A377LZ54, UniRef:UniRef90_UPI002732128E
contig_2	cds	584612	585310	+	PPDDFK_19560		substrate binding domain-containing protein	SO:0001217, UniRef:UniRef50_UPI001CBE7069, UniRef:UniRef90_UPI001CBE7069
contig_2	cds	585378	585623	-	PPDDFK_19565		DUF2543 domain-containing protein	RefSeq:WP_002906114.1, SO:0001217, UniParc:UPI000205C0CD, UniRef:UniRef100_A0A0C7KMT8, UniRef:UniRef50_P0ACV8, UniRef:UniRef90_W9BGK9
contig_2	cds	585820	586338	-	PPDDFK_19570	fabG	(pseudo) NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	COG:COG1028, COG:I, SO:0001217, UniRef:UniRef50_A0A059E534, UniRef:UniRef90_A0A5C2LKG6
contig_2	cds	586544	586732	-	PPDDFK_19575		hypothetical protein	
contig_2	cds	587939	588154	+	PPDDFK_19580		Transporter	RefSeq:WP_004143717.1, SO:0001217, UniParc:UPI0001A58564, UniRef:UniRef100_W9B8J1, UniRef:UniRef50_D4E7X2, UniRef:UniRef90_A0A3P2EI38
contig_2	cds	588178	588684	+	PPDDFK_19585	yciE	Ferritin-like metal-binding protein YciE	COG:COG3685, COG:P, RefSeq:WP_004151243.1, SO:0001217, UniParc:UPI00015768C6, UniRef:UniRef100_A0A8D6J149, UniRef:UniRef50_A0A2X3FKJ7, UniRef:UniRef90_A0A2X3FKJ7
contig_2	cds	588701	588883	+	PPDDFK_19590		PTS system cellobiose/salicin/arbutin-specific transporter subunit IIBC	RefSeq:WP_046654051.1, SO:0001217, UniParc:UPI000620D25F, UniRef:UniRef100_A0A9Q6J5K2, UniRef:UniRef50_A0A7X1LMW7, UniRef:UniRef90_A0A0E1CIA1
contig_2	cds	588923	590548	+	PPDDFK_19595	amyA	Glycosidase/amylase (phosphorylase)	COG:COG0366, COG:G, RefSeq:WP_046654053.1, SO:0001217, UniParc:UPI000620DA22, UniRef:UniRef100_A0A9Q6J5D5, UniRef:UniRef50_A0A377XBR9, UniRef:UniRef90_A0A1C3Q7L0
contig_2	cds	590545	591540	-	PPDDFK_19600		Dehydrogenase	SO:0001217, UniRef:UniRef50_A0A060VHP0
contig_2	cds	591752	591880	+	PPDDFK_19605		hypothetical protein	
contig_2	cds	591861	592307	-	PPDDFK_19610	ycaP	DUF421 domain-containing protein	COG:COG2323, COG:S, RefSeq:WP_004148482.1, SO:0001217, UniParc:UPI00015767F8, UniRef:UniRef100_W9BPD0, UniRef:UniRef50_W9BPD0, UniRef:UniRef90_W9BPD0
contig_2	cds	592316	592819	-	PPDDFK_19615		hypothetical protein	RefSeq:WP_046654055.1, SO:0001217, UniParc:UPI000620E1EE, UniRef:UniRef100_A0A9Q6NKC2, UniRef:UniRef50_A6T9J4, UniRef:UniRef90_A6T9J4
contig_2	cds	592964	593368	+	PPDDFK_19620	ydeI	YdeI family stress tolerance OB fold protein	RefSeq:WP_002906035.1, SO:0001217, UniParc:UPI0001B7472F, UniRef:UniRef100_A0A0E1CEE7, UniRef:UniRef50_A0A7H4MXS4, UniRef:UniRef90_A0A0E1CEE7
